type	chrom	p_id	p_start	p_end	r_id	r_start	r_end	overlap_len	coverage_pred	coverage_ref
FN	NC_089045.1	-	-	-	SINE2-11_OS	333986	334124	0	0.0	0.0
FN	NC_089045.1	-	-	-	OsSN3	482422	482600	0	0.0	0.0
FN	NC_089045.1	-	-	-	CASINE	609504	609661	0	0.0	0.0
FN	NC_089045.1	-	-	-	OsSN3	609510	609691	0	0.0	0.0
FN	NC_089045.1	-	-	-	CASINE	1006599	1006741	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE1R5_OS	1887288	1887406	0	0.0	0.0
FN	NC_089045.1	-	-	-	F524	2100133	2100379	0	0.0	0.0
FN	NC_089045.1	-	-	-	CASINE	4585870	4586018	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE2-4_OS	4827729	4827902	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE1OS	4981650	4981760	0	0.0	0.0
FN	NC_089045.1	-	-	-	F524	6513578	6513850	0	0.0	0.0
FN	NC_089045.1	-	-	-	OsSN3	6524183	6524364	0	0.0	0.0
FN	NC_089045.1	-	-	-	F524	7347926	7348186	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE2-1_OS	8322155	8322489	0	0.0	0.0
FN	NC_089045.1	-	-	-	CASINE	10064584	10064735	0	0.0	0.0
FN	NC_089045.1	-	-	-	F524	10163392	10163667	0	0.0	0.0
FN	NC_089045.1	-	-	-	F524	13895841	13896130	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE1OS	14387749	14387872	0	0.0	0.0
FN	NC_089045.1	-	-	-	p-SINE1_OS	14387749	14387872	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE1R5_OS	14387753	14387872	0	0.0	0.0
FN	NC_089045.1	-	-	-	OsSN3	16018129	16018306	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE9_OS	17776652	17776919	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE9_OS	18367837	18368072	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE9_OS	20621876	20622167	0	0.0	0.0
FN	NC_089045.1	-	-	-	F524	21410154	21410409	0	0.0	0.0
FN	NC_089045.1	-	-	-	F524	23004247	23004510	0	0.0	0.0
FN	NC_089045.1	-	-	-	p-SINE1_OS	24547070	24547197	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE16_OS	24547075	24547197	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE2-11_OS	26197135	26197276	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE9_OS	27177172	27177464	0	0.0	0.0
FN	NC_089045.1	-	-	-	F524	27177175	27177560	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE2-2_OS	30312720	30312989	0	0.0	0.0
FN	NC_089043.1	-	-	-	F524	4856973	4857227	0	0.0	0.0
FN	NC_089043.1	-	-	-	F524	6036838	6037094	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE9_OS	6113918	6114171	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE2-1_OS	6310645	6310952	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE9_OS	9362881	9363144	0	0.0	0.0
FN	NC_089043.1	-	-	-	F524	11549338	11549613	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE9_OS	12056411	12056659	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE1OS	12658752	12658860	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE1OS	13229405	13229518	0	0.0	0.0
FN	NC_089043.1	-	-	-	F524	13885817	13886122	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE9_OS	14413195	14413454	0	0.0	0.0
FN	NC_089043.1	-	-	-	CASINE	14419194	14419471	0	0.0	0.0
FN	NC_089043.1	-	-	-	F524	15945615	15945890	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE-12_OS	16200036	16200247	0	0.0	0.0
FN	NC_089043.1	-	-	-	p-SINE1_OS	16478780	16478906	0	0.0	0.0
FN	NC_089043.1	-	-	-	OsSN3	16544071	16544251	0	0.0	0.0
FN	NC_089043.1	-	-	-	CASINE	18496586	18496747	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE1OS	18501093	18501202	0	0.0	0.0
FN	NC_089043.1	-	-	-	F524	18531737	18532025	0	0.0	0.0
FN	NC_089043.1	-	-	-	CASINE	18954868	18955066	0	0.0	0.0
FN	NC_089043.1	-	-	-	F524	19550414	19550703	0	0.0	0.0
FN	NC_089043.1	-	-	-	CASINE	20034084	20034233	0	0.0	0.0
FN	NC_089043.1	-	-	-	OsSN3	20034086	20034266	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE1OS	20493532	20493646	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE1OS	22221667	22221775	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE1R5_OS	22221667	22221787	0	0.0	0.0
FN	NC_089043.1	-	-	-	OsSN3	23384057	23384244	0	0.0	0.0
FN	NC_089043.1	-	-	-	p-SINE1_OS	23917050	23917179	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE1OS	23917052	23917168	0	0.0	0.0
FN	NC_089043.1	-	-	-	OsSN3	24751608	24751790	0	0.0	0.0
FN	NC_089043.1	-	-	-	p-SINE1_OS	25012150	25012273	0	0.0	0.0
FN	NC_089043.1	-	-	-	SINE16_OS	25816713	25816813	0	0.0	0.0
FN	NC_089043.1	-	-	-	CASINE	26195546	26195708	0	0.0	0.0
FN	NC_089043.1	-	-	-	CASINE	26409254	26409418	0	0.0	0.0
FN	NC_089043.1	-	-	-	OsSN3	26409267	26409431	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-11_OS	778858	778996	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-11_OS	852325	852465	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-11_OS	874380	874516	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	2323564	2323728	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1OS	2969782	2969895	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1R5_OS	2969786	2969893	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1R5_OS	3015493	3015589	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-3_OS	3413028	3413207	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	3598980	3599233	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1OS	4599945	4600049	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1OS	5009454	5009562	0	0.0	0.0
FN	NC_089035.1	-	-	-	p-SINE1_OS	5009454	5009579	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE6_OS	5009456	5009573	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1OS	5138075	5138199	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1R5_OS	5138080	5138199	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	5719461	5719804	0	0.0	0.0
FN	NC_089035.1	-	-	-	p-SINE1_OS	7294830	7294954	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE9_OS	7739778	7740204	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE8_OS	8157850	8157969	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	9030593	9030833	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-11_OS	9464374	9464514	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-11_OS	9464578	9464708	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-11_OS	12849454	12849590	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	13698257	13698401	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	13898256	13898517	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-12_OS	14556157	14556472	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	18321622	18321891	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE9_OS	19903444	19903729	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-11_OS	20866482	20866612	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	23437137	23437401	0	0.0	0.0
FN	NC_089035.1	-	-	-	OsSN3	23769533	23769697	0	0.0	0.0
FN	NC_089035.1	-	-	-	OsSN3	24643598	24643800	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	25479017	25479176	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	26300750	26301121	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE6_OS	26373372	26373490	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	26964798	26964952	0	0.0	0.0
FN	NC_089035.1	-	-	-	OsSN3	26964819	26964994	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1OS	27286449	27286557	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	27331752	27331994	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE6_OS	27454374	27454469	0	0.0	0.0
FN	NC_089035.1	-	-	-	OsSN3	27837292	27837485	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	28340684	28340961	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	29728088	29728237	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1OS	29787548	29787656	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1R5_OS	29787548	29787656	0	0.0	0.0
FN	NC_089035.1	-	-	-	OsSN3	30304039	30304218	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	30381142	30381293	0	0.0	0.0
FN	NC_089035.1	-	-	-	OsSN3	30381142	30381324	0	0.0	0.0
FN	NC_089035.1	-	-	-	p-SINE1_OS	31386683	31386809	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1R5_OS	31386686	31386806	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1OS	31844101	31844222	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1R5_OS	31844103	31844222	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE16_OS	32996471	32996584	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	33089097	33089237	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	33101777	33101928	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	33288062	33288222	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	33544670	33544819	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1R5_OS	33819906	33820026	0	0.0	0.0
FN	NC_089035.1	-	-	-	p-SINE1_OS	35209635	35209759	0	0.0	0.0
FN	NC_089035.1	-	-	-	OsSN3	35335404	35335576	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	36507687	36507841	0	0.0	0.0
FN	NC_089035.1	-	-	-	OsSN3	36507691	36507870	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	36706705	36707077	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	37240880	37241076	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	37734178	37734454	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-12_OS	38532565	38532850	0	0.0	0.0
FN	NC_089035.1	-	-	-	CASINE	39391371	39391519	0	0.0	0.0
FN	NC_089035.1	-	-	-	OsSN3	39391372	39391520	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE16_OS	39580935	39581049	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE2-11_OS	39711777	39711916	0	0.0	0.0
FN	NC_089035.1	-	-	-	F524	39917523	39917812	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE16_OS	39958804	39958925	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1OS	39958804	39958925	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1R5_OS	39958804	39958923	0	0.0	0.0
FN	NC_089035.1	-	-	-	p-SINE1_OS	41440225	41440350	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1R5_OS	41440240	41440348	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE1R5_OS	42568811	42568920	0	0.0	0.0
FN	NC_089035.1	-	-	-	SINE9_OS	43404040	43404302	0	0.0	0.0
FN	NC_089035.1	-	-	-	OsSN3	43501764	43501932	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	22385	22558	0	0.0	0.0
FN	NC_089042.1	-	-	-	CASINE	127923	128076	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	127924	128099	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE1R5_OS	514000	514119	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE1OS	514011	514119	0	0.0	0.0
FN	NC_089042.1	-	-	-	F524	1355592	1355878	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE1OS	2001968	2002073	0	0.0	0.0
FN	NC_089042.1	-	-	-	p-SINE1_OS	3909491	3909618	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE1R5_OS	3909495	3909614	0	0.0	0.0
FN	NC_089042.1	-	-	-	F524	4282478	4282755	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	4404516	4404718	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	4423165	4423376	0	0.0	0.0
FN	NC_089042.1	-	-	-	CASINE	4527142	4527308	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	4527157	4527322	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE1OS	5636861	5636972	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE1R5_OS	5636861	5636969	0	0.0	0.0
FN	NC_089042.1	-	-	-	F524	7653670	7653929	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE-12_OS	7693471	7693725	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE9_OS	7750429	7750721	0	0.0	0.0
FN	NC_089042.1	-	-	-	CASINE	8320590	8320743	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	8320592	8320773	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE1R5_OS	8373116	8373228	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	9122881	9123061	0	0.0	0.0
FN	NC_089042.1	-	-	-	F524	9152857	9153177	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE9_OS	9194333	9194624	0	0.0	0.0
FN	NC_089042.1	-	-	-	p-SINE1_OS	10340202	10340327	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE1R5_OS	10340206	10340325	0	0.0	0.0
FN	NC_089042.1	-	-	-	p-SINE1_OS	15554116	15554248	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE9_OS	15566616	15566961	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE1OS	16412682	16412790	0	0.0	0.0
FN	NC_089042.1	-	-	-	F524	16425128	16425417	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	16443481	16443678	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	17598667	17598869	0	0.0	0.0
FN	NC_089042.1	-	-	-	F524	19349410	19349659	0	0.0	0.0
FN	NC_089042.1	-	-	-	F524	20367710	20368022	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE2-2_OS	21474942	21475266	0	0.0	0.0
FN	NC_089042.1	-	-	-	F524	21583120	21583382	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE9_OS	23096772	23097041	0	0.0	0.0
FN	NC_089042.1	-	-	-	CASINE	24442422	24442577	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	24442423	24442606	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE2-11_OS	25759427	25759542	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE-12_OS	26189962	26190213	0	0.0	0.0
FN	NC_089042.1	-	-	-	CASINE	26272115	26272271	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	26272119	26272301	0	0.0	0.0
FN	NC_089042.1	-	-	-	F524	26513490	26513746	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE1OS	27135562	27135667	0	0.0	0.0
FN	NC_089042.1	-	-	-	SINE2-3_OS	27302725	27302884	0	0.0	0.0
FN	NC_089042.1	-	-	-	OsSN3	27327518	27327679	0	0.0	0.0
FN	NC_089042.1	-	-	-	CASINE	27809687	27809851	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	323370	323735	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	355763	356056	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	909769	910036	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	2235422	2235692	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	4399130	4399418	0	0.0	0.0
FN	NC_089038.1	-	-	-	CASINE	4550532	4550697	0	0.0	0.0
FN	NC_089038.1	-	-	-	OsSN3	4582529	4582702	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE9_OS	4798251	4798567	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE9_OS	7026457	7026742	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	7371102	7371391	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE2-11_OS	7410610	7410746	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE9_OS	7693091	7693348	0	0.0	0.0
FN	NC_089038.1	-	-	-	OsSN3	8899834	8900033	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE1OS	11354242	11354350	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE9_OS	11413116	11413830	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	11413473	11413724	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	11483663	11483929	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	12280844	12281093	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	12410639	12410884	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE1OS	16198481	16198589	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	17433146	17433588	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	17433696	17433960	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE2-11_OS	18945237	18945349	0	0.0	0.0
FN	NC_089038.1	-	-	-	OsSN3	20288176	20288347	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	21076647	21076901	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE8_OS	21148425	21148526	0	0.0	0.0
FN	NC_089038.1	-	-	-	CASINE	22685940	22686099	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	23245889	23246178	0	0.0	0.0
FN	NC_089038.1	-	-	-	p-SINE1_OS	24695199	24695323	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE1OS	24695200	24695323	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE1R5_OS	26704896	26705004	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE1OS	27801407	27801527	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE1R5_OS	28420831	28420939	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE1R5_OS	28881846	28881954	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE2-11_OS	31540947	31541070	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE2-1_OS	31937440	31938020	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE16_OS	32120076	32120186	0	0.0	0.0
FN	NC_089038.1	-	-	-	p-SINE1_OS	32922669	32922796	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE1R5_OS	32922674	32922793	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE16_OS	33344070	33344180	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	33459828	33460079	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	33465700	33466239	0	0.0	0.0
FN	NC_089038.1	-	-	-	F524	33808983	33809224	0	0.0	0.0
FN	NC_089038.1	-	-	-	p-SINE1_OS	34582790	34582913	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE1OS	34582791	34582899	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE1R5_OS	34582791	34582899	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE6_OS	35581872	35581970	0	0.0	0.0
FN	NC_089038.1	-	-	-	SINE9_OS	35982522	35982776	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE2-4_OS	231368	231512	0	0.0	0.0
FN	NC_089046.1	-	-	-	CASINE	334044	334202	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1OS	363840	363970	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1OS	580579	580686	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1R5_OS	580579	580675	0	0.0	0.0
FN	NC_089046.1	-	-	-	p-SINE1_OS	1179095	1179219	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE16_OS	1179097	1179217	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1R5_OS	1179112	1179219	0	0.0	0.0
FN	NC_089046.1	-	-	-	CASINE	1397028	1397183	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE9_OS	1994153	1994443	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1OS	3273657	3273765	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE6_OS	3570478	3570600	0	0.0	0.0
FN	NC_089046.1	-	-	-	CASINE	3794380	3794535	0	0.0	0.0
FN	NC_089046.1	-	-	-	OsSN3	4474415	4474605	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1R5_OS	5554540	5554659	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE2-3_OS	5877834	5878014	0	0.0	0.0
FN	NC_089046.1	-	-	-	F524	6752971	6753257	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE9_OS	8868063	8868355	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE2-12_OS	8971432	8971733	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE2-11_OS	12706729	12706859	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE9_OS	14894036	14894306	0	0.0	0.0
FN	NC_089046.1	-	-	-	F524	16208584	16208873	0	0.0	0.0
FN	NC_089046.1	-	-	-	OsSN3	18007590	18007770	0	0.0	0.0
FN	NC_089046.1	-	-	-	CASINE	18007618	18007784	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1OS	20526517	20526624	0	0.0	0.0
FN	NC_089046.1	-	-	-	p-SINE1_OS	21787254	21787379	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1R5_OS	21787259	21787378	0	0.0	0.0
FN	NC_089046.1	-	-	-	p-SINE1_OS	21952343	21952469	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1OS	21952345	21952470	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1R5_OS	21952345	21952464	0	0.0	0.0
FN	NC_089046.1	-	-	-	F524	22156742	22157002	0	0.0	0.0
FN	NC_089046.1	-	-	-	p-SINE1_OS	22299252	22299377	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE1R5_OS	22299269	22299377	0	0.0	0.0
FN	NC_089046.1	-	-	-	OsSN3	25030839	25031037	0	0.0	0.0
FN	NC_089046.1	-	-	-	F524	25762778	25763011	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE2-1_OS	26371584	26371897	0	0.0	0.0
FN	NC_089046.1	-	-	-	OsSN3	26537457	26537621	0	0.0	0.0
FN	NC_089046.1	-	-	-	OsSN3	26614418	26614593	0	0.0	0.0
FN	NC_089046.1	-	-	-	CASINE	26614447	26614606	0	0.0	0.0
FN	NC_089046.1	-	-	-	CASINE	26962324	26962477	0	0.0	0.0
FN	NC_089046.1	-	-	-	OsSN3	26962326	26962507	0	0.0	0.0
FN	NC_089046.1	-	-	-	F524	27506340	27506625	0	0.0	0.0
FN	NC_089046.1	-	-	-	SINE2-3_OS	27677781	27677953	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE9_OS	135302	135550	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1R5_OS	283941	284060	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1OS	495167	495275	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1R5_OS	495167	495286	0	0.0	0.0
FN	NC_089039.1	-	-	-	OsSN3	659173	659335	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE2-11_OS	1285171	1285308	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE9_OS	2045640	2045876	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE2-11_OS	2384453	2384592	0	0.0	0.0
FN	NC_089039.1	-	-	-	CASINE	2791313	2791468	0	0.0	0.0
FN	NC_089039.1	-	-	-	CASINE	3397021	3397310	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1R5_OS	3984387	3984505	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1OS	3984397	3984505	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE16_OS	4430302	4430419	0	0.0	0.0
FN	NC_089039.1	-	-	-	p-SINE1_OS	4430302	4430426	0	0.0	0.0
FN	NC_089039.1	-	-	-	F524	4669452	4669740	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE-12_OS	4813694	4813939	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1R5_OS	5374764	5374872	0	0.0	0.0
FN	NC_089039.1	-	-	-	OsSN3	6230857	6231016	0	0.0	0.0
FN	NC_089039.1	-	-	-	CASINE	6230864	6231016	0	0.0	0.0
FN	NC_089039.1	-	-	-	F524	6282088	6282363	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE9_OS	6285313	6285615	0	0.0	0.0
FN	NC_089039.1	-	-	-	OsSN3	8641785	8641964	0	0.0	0.0
FN	NC_089039.1	-	-	-	OsSN3	11027067	11027249	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE2-2_OS	13710249	13710575	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE2-11_OS	13828127	13828261	0	0.0	0.0
FN	NC_089039.1	-	-	-	p-SINE1_OS	14024168	14024294	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1R5_OS	14024179	14024287	0	0.0	0.0
FN	NC_089039.1	-	-	-	F524	15672059	15672330	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1R5_OS	17935498	17935616	0	0.0	0.0
FN	NC_089039.1	-	-	-	CASINE	18260509	18260727	0	0.0	0.0
FN	NC_089039.1	-	-	-	CASINE	19609195	19609357	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1OS	20127365	20127487	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE9_OS	20249176	20249416	0	0.0	0.0
FN	NC_089039.1	-	-	-	p-SINE1_OS	20405332	20405455	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1R5_OS	20405345	20405453	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE9_OS	20772453	20772805	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1OS	23915653	23915777	0	0.0	0.0
FN	NC_089039.1	-	-	-	p-SINE1_OS	23915653	23915777	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE1R5_OS	23915658	23915777	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE2-11_OS	25699661	25699799	0	0.0	0.0
FN	NC_089039.1	-	-	-	OsSN3	27042404	27042586	0	0.0	0.0
FN	NC_089039.1	-	-	-	SINE9_OS	28639058	28639299	0	0.0	0.0
FN	NC_089039.1	-	-	-	F524	29310283	29310620	0	0.0	0.0
FN	NC_089044.1	-	-	-	p-SINE1_OS	1054486	1054612	0	0.0	0.0
FN	NC_089044.1	-	-	-	SINE1OS	1054502	1054610	0	0.0	0.0
FN	NC_089044.1	-	-	-	SINE1R5_OS	1054502	1054610	0	0.0	0.0
FN	NC_089044.1	-	-	-	SINE2-1_OS	1272221	1272655	0	0.0	0.0
